congress,convened,bioguide,name,state,senate_class,party,party_raw,birthday,age_years,age_days,age_exact
93,1973-01-03,B000401,Lloyd Millard Bentsen,TX,1,Democratic,Democrat,1921-02-11,51,327,51.8934
93,1973-01-03,B001077,Quentin Northrup Burdick,ND,1,Democratic,Democrat,1908-06-19,64,198,64.5425
93,1973-01-03,H000343,Mark Odom Hatfield,OR,2,Republican,Republican,1922-07-12,50,175,50.4795
93,1973-01-03,J000189,John Bennett Johnston,LA,2,Democratic,Democrat,1932-06-10,40,207,40.5671
93,1973-01-03,N000171,Samuel Augustus Nunn,GA,2,Democratic,Democrat,1938-09-08,34,117,34.3205
93,1973-01-03,P000193,Claiborne de Borda Pell,RI,2,Democratic,Democrat,1918-11-22,54,42,54.1151
93,1973-01-03,D000401,Robert Joseph Dole,KS,3,Republican,Republican,1923-07-22,49,165,49.4521
93,1973-01-03,P000009,Robert William Packwood,OR,3,Republican,Republican,1932-09-11,40,114,40.3123
93,1973-01-03,R000460,William V. Roth,DE,1,Republican,Republican,1921-07-22,51,165,51.4521
93,1973-01-03,H000463,Jesse Helms,NC,2,Republican,Republican,1921-10-18,51,77,51.211
93,1973-01-03,T000254,J. Strom Thurmond,SC,2,Republican,Republican,1902-12-05,70,29,70.0795
93,1973-01-03,H000725,Ernest F. Hollings,SC,3,Democratic,Democrat,1922-01-01,51,2,51.0055
93,1973-01-03,D000407,Pete V. Domenici,NM,2,Republican,Republican,1932-05-07,40,241,40.6603
93,1973-01-03,S000888,Ted F. Stevens,AK,2,Republican,Republican,1923-11-18,49,46,49.126
93,1973-01-03,B001210,Robert C. Byrd,WV,1,Democratic,Democrat,1917-11-20,55,44,55.1205
93,1973-01-03,K000105,Edward M. Kennedy,MA,1,Democratic,Democrat,1932-02-22,40,316,40.8634
93,1973-01-03,B000444,Joseph R. Biden,DE,2,Democratic,Democrat,1942-11-20,30,44,30.1205
93,1973-01-03,I000025,Daniel K. Inouye,HI,3,Democratic,Democrat,1924-09-07,48,118,48.3233
94,1975-01-14,B000272,John Glenn Beall,MD,1,Republican,Republican,1927-06-19,47,209,47.5726
94,1975-01-14,B000851,William Emerson Brock,TN,1,Republican,Republican,1930-11-23,44,52,44.1425
94,1975-01-14,B001026,James Lane Buckley,NY,1,Other,Conservative,1923-03-09,51,311,51.8521
94,1975-01-14,F000013,Paul Jones Fannin,AZ,1,Republican,Republican,1907-01-29,67,350,67.9589
94,1975-01-14,F000245,Hiram Leong Fong,HI,1,Republican,Republican,1906-10-15,68,91,68.2493
94,1975-01-14,H000291,Philip Aloysius Hart,MI,1,Democratic,Democrat,1912-12-10,62,35,62.0959
94,1975-01-14,H000297,Rupert Vance Hartke,IN,1,Democratic,Democrat,1919-05-31,55,228,55.6247
94,1975-01-14,H000875,Roman Lee Hruska,NE,1,Republican,Republican,1904-08-16,70,151,70.4137
94,1975-01-14,M000113,Michael Joseph Mansfield,MT,1,Democratic,Democrat,1903-03-16,71,304,71.8329
94,1975-01-14,M000445,Gale William McGee,WY,1,Democratic,Democrat,1915-03-17,59,303,59.8301
94,1975-01-14,M000876,Joseph Manuel Montoya,NM,1,Democratic,Democrat,1915-09-24,59,112,59.3068
94,1975-01-14,M001033,Frank Edward Moss,UT,1,Democratic,Democrat,1911-09-23,63,113,63.3096
94,1975-01-14,P000100,John Orlando Pastore,RI,1,Democratic,Democrat,1907-03-17,67,303,67.8301
94,1975-01-14,S000174,Hugh Doggett Scott,PA,1,Republican,Republican,1900-11-11,74,64,74.1753
94,1975-01-14,S001136,William Stuart Symington,MO,1,Democratic,Democrat,1901-06-26,73,202,73.5534
94,1975-01-14,T000010,Robert Taft,OH,1,Republican,Republican,1917-02-26,57,322,57.8822
94,1975-01-14,T000410,John Varick Tunney,CA,1,Democratic,Democrat,1934-06-26,40,202,40.5534
94,1975-01-14,A000017,James George Abourezk,SD,2,Democratic,Democrat,1931-02-24,43,324,43.8877
94,1975-01-14,B000200,Dewey Follett Bartlett,OK,2,Republican,Republican,1919-03-28,55,292,55.8
94,1975-01-14,B000871,Edward William Brooke,MA,2,Republican,Republican,1919-10-26,55,80,55.2192
94,1975-01-14,C000220,Clifford Philip Case,NJ,2,Republican,Republican,1904-04-16,70,273,70.7479
94,1975-01-14,C000448,Richard Clarence Clark,IA,2,Democratic,Democrat,1928-09-14,46,122,46.3342
94,1975-01-14,C001006,Carl Thomas Curtis,NE,2,Republican,Republican,1905-03-15,69,305,69.8356
94,1975-01-14,E000018,James Oliver Eastland,MS,2,Democratic,Democrat,1904-11-28,70,47,70.1288
94,1975-01-14,G000465,Robert Paul Griffin,MI,2,Republican,Republican,1923-11-06,51,69,51.189
94,1975-01-14,H000170,Clifford Peter Hansen,WY,2,Republican,Republican,1912-10-16,62,90,62.2466
94,1975-01-14,H000317,Floyd Kirk Haskell,CO,2,Democratic,Democrat,1916-02-07,58,341,58.9342
94,1975-01-14,H000346,William Dodd Hathaway,ME,2,Democratic,Democrat,1924-02-21,50,327,50.8959
94,1975-01-14,M000332,John Little McClellan,AR,2,Democratic,Democrat,1896-02-25,78,323,78.8849
94,1975-01-14,M000486,Thomas James McIntyre,NH,2,Democratic,Democrat,1915-02-20,59,328,59.8986
94,1975-01-14,M000671,Lee Warren Metcalf,MT,2,Democratic,Democrat,1911-01-28,63,351,63.9616
94,1975-01-14,M000851,Walter Frederick Mondale,MN,2,Democratic,Democrat,1928-01-05,47,9,47.0247
94,1975-01-14,P000166,James Blackwood Pearson,KS,2,Republican,Republican,1920-05-07,54,252,54.6904
94,1975-01-14,S000189,William Lloyd Scott,VA,2,Republican,Republican,1915-07-01,59,197,59.5397
94,1975-01-14,S000701,John Jackson Sparkman,AL,2,Democratic,Democrat,1899-12-20,75,25,75.0685
94,1975-01-14,A000127,James Browning Allen,AL,3,Democratic,Democrat,1912-12-28,62,17,62.0466
94,1975-01-14,B000254,Birch Evans Bayh,IN,3,Democratic,Democrat,1928-01-22,46,357,46.9781
94,1975-01-14,B000351,Henry Louis Bellmon,OK,3,Republican,Republican,1921-09-03,53,133,53.3644
94,1975-01-14,C000388,Frank Forrester Church,ID,3,Democratic,Democrat,1924-07-25,50,173,50.474
94,1975-01-14,C000979,John Chester Culver,IA,3,Democratic,Democrat,1932-08-08,42,159,42.4356
94,1975-01-14,G000388,Maurice Robert Gravel,AK,3,Democratic,Democrat,1930-05-13,44,246,44.674
94,1975-01-14,J000064,Jacob Koppel Javits,NY,3,Republican,Republican,1904-05-18,70,241,70.6603
94,1975-01-14,M000053,Warren Grant Magnuson,WA,3,Democratic,Democrat,1905-04-12,69,277,69.7589
94,1975-01-14,M000452,George Stanley McGovern,SD,3,Democratic,Democrat,1922-07-19,52,179,52.4904
94,1975-01-14,M000956,Robert Burren Morgan,NC,3,Democratic,Democrat,1925-10-05,49,101,49.2767
94,1975-01-14,N000033,Gaylord Anton Nelson,WI,3,Democratic,Democrat,1916-06-04,58,224,58.6137
94,1975-01-14,R000191,Abraham Alexander Ribicoff,CT,3,Democratic,Democrat,1910-04-09,64,280,64.7671
94,1975-01-14,S000159,Richard Schultz Schweiker,PA,3,Republican,Republican,1926-06-01,48,227,48.6219
94,1975-01-14,S000890,Adlai Ewing Stevenson,IL,3,Democratic,Democrat,1930-10-10,44,96,44.263
94,1975-01-14,S000962,Richard Bernard Stone,FL,3,Democratic,Democrat,1928-09-22,46,114,46.3123
94,1975-01-14,T000035,Herman Eugene Talmadge,GA,3,Democratic,Democrat,1913-08-09,61,158,61.4329
94,1975-01-14,Y000047,Milton Ruben Young,ND,3,Republican,Republican,1897-12-06,77,39,77.1068
94,1975-01-14,B001209,Harry Flood Byrd,VA,1,Other,Independent,1914-12-20,60,25,60.0685
94,1975-01-14,C000120,Howard Walter Cannon,NV,1,Democratic,Democrat,1912-01-26,62,353,62.9671
94,1975-01-14,H000953,Hubert Horatio Humphrey,MN,1,Democratic,Democrat,1911-05-27,63,232,63.6356
94,1975-01-14,M001121,Edmund Sixtus Muskie,ME,1,Democratic,Democrat,1914-03-28,60,292,60.8
94,1975-01-14,W000502,Harrison Arlington Williams,NJ,1,Democratic,Democrat,1919-12-10,55,35,55.0959
94,1975-01-14,B000063,Howard Henry Baker,TN,2,Republican,Republican,1925-11-15,49,60,49.1644
94,1975-01-14,H000905,Walter Darlington Huddleston,KY,2,Democratic,Democrat,1926-04-15,48,274,48.7507
94,1975-01-14,P000222,Charles Harting Percy,IL,2,Republican,Republican,1919-09-27,55,109,55.2986
94,1975-01-14,R000046,Jennings Randolph,WV,2,Democratic,Democrat,1902-03-08,72,312,72.8548
94,1975-01-14,T000322,John Goodwin Tower,TX,2,Republican,Republican,1925-09-29,49,107,49.2932
94,1975-01-14,E000004,Thomas Francis Eagleton,MO,3,Democratic,Democrat,1929-09-04,45,132,45.3616
94,1975-01-14,G000267,Barry Morris Goldwater,AZ,3,Republican,Republican,1909-01-01,66,13,66.0356
94,1975-01-14,H000287,Gary Warren Hart,CO,3,Democratic,Democrat,1936-11-28,38,47,38.1288
94,1975-01-14,L000148,Paul Dominque Laxalt,NV,3,Republican,Republican,1922-08-02,52,165,52.4521
94,1975-01-14,L000428,Russell Billiu Long,LA,3,Democratic,Democrat,1918-11-03,56,72,56.1973
94,1975-01-14,M000241,Charles McCurdy Mathias,MD,3,Republican,Republican,1922-07-24,52,174,52.4767
94,1975-01-14,C000356,Lawton Mainor Chiles,FL,1,Democratic,Democrat,1930-04-03,44,286,44.7836
94,1975-01-14,J000013,Henry Martin Jackson,WA,1,Democratic,Democrat,1912-05-31,62,228,62.6247
94,1975-01-14,P000553,William Proxmire,WI,1,Democratic,Democrat,1915-11-11,59,64,59.1753
94,1975-01-14,S000776,Robert Theodore Stafford,VT,1,Republican,Republican,1913-08-08,61,159,61.4356
94,1975-01-14,S000852,John Cornelius Stennis,MS,1,Democratic,Democrat,1901-08-03,73,164,73.4493
94,1975-01-14,W000253,Lowell Palmer Weicker,CT,1,Republican,Republican,1931-05-16,43,243,43.6658
94,1975-01-14,M000346,James Albertus McClure,ID,2,Republican,Republican,1924-12-27,50,18,50.0493
94,1975-01-14,C000877,Alan Cranston,CA,3,Democratic,Democrat,1914-06-19,60,209,60.5726
94,1975-01-14,G000072,Edwin Jacob Garn,UT,3,Republican,Republican,1932-10-12,42,94,42.2575
94,1975-01-14,B000401,Lloyd Millard Bentsen,TX,1,Democratic,Democrat,1921-02-11,53,337,53.9233
94,1975-01-14,B001077,Quentin Northrup Burdick,ND,1,Democratic,Democrat,1908-06-19,66,209,66.5726
94,1975-01-14,H000343,Mark Odom Hatfield,OR,2,Republican,Republican,1922-07-12,52,186,52.5096
94,1975-01-14,J000189,John Bennett Johnston,LA,2,Democratic,Democrat,1932-06-10,42,218,42.5973
94,1975-01-14,N000171,Samuel Augustus Nunn,GA,2,Democratic,Democrat,1938-09-08,36,128,36.3507
94,1975-01-14,P000193,Claiborne de Borda Pell,RI,2,Democratic,Democrat,1918-11-22,56,53,56.1452
94,1975-01-14,B001057,Dale Bumpers,AR,3,Democratic,Democrat,1925-08-12,49,155,49.4247
94,1975-01-14,D000401,Robert Joseph Dole,KS,3,Republican,Republican,1923-07-22,51,176,51.4822
94,1975-01-14,F000268,Wendell Hampton Ford,KY,3,Democratic,Democrat,1924-09-08,50,128,50.3507
94,1975-01-14,G000236,John Herschel Glenn,OH,3,Democratic,Democrat,1921-07-18,53,180,53.4932
94,1975-01-14,P000009,Robert William Packwood,OR,3,Republican,Republican,1932-09-11,42,125,42.3425
94,1975-01-14,R000460,William V. Roth,DE,1,Republican,Republican,1921-07-22,53,176,53.4822
94,1975-01-14,H000463,Jesse Helms,NC,2,Republican,Republican,1921-10-18,53,88,53.2411
94,1975-01-14,T000254,J. Strom Thurmond,SC,2,Republican,Republican,1902-12-05,72,40,72.1096
94,1975-01-14,H000725,Ernest F. Hollings,SC,3,Democratic,Democrat,1922-01-01,53,13,53.0356
94,1975-01-14,D000407,Pete V. Domenici,NM,2,Republican,Republican,1932-05-07,42,252,42.6904
94,1975-01-14,S000888,Ted F. Stevens,AK,2,Republican,Republican,1923-11-18,51,57,51.1562
94,1975-01-14,B001210,Robert C. Byrd,WV,1,Democratic,Democrat,1917-11-20,57,55,57.1507
94,1975-01-14,K000105,Edward M. Kennedy,MA,1,Democratic,Democrat,1932-02-22,42,326,42.8932
94,1975-01-14,B000444,Joseph R. Biden,DE,2,Democratic,Democrat,1942-11-20,32,55,32.1507
94,1975-01-14,I000025,Daniel K. Inouye,HI,3,Democratic,Democrat,1924-09-07,50,129,50.3534
94,1975-01-14,L000174,Patrick J. Leahy,VT,3,Democratic,Democrat,1940-03-31,34,289,34.7918
95,1977-01-04,A000017,James George Abourezk,SD,2,Democratic,Democrat,1931-02-24,45,315,45.8607
95,1977-01-04,B000200,Dewey Follett Bartlett,OK,2,Republican,Republican,1919-03-28,57,282,57.7726
95,1977-01-04,B000871,Edward William Brooke,MA,2,Republican,Republican,1919-10-26,57,70,57.1918
95,1977-01-04,C000220,Clifford Philip Case,NJ,2,Republican,Republican,1904-04-16,72,263,72.7205
95,1977-01-04,C000448,Richard Clarence Clark,IA,2,Democratic,Democrat,1928-09-14,48,112,48.3068
95,1977-01-04,C001006,Carl Thomas Curtis,NE,2,Republican,Republican,1905-03-15,71,295,71.8082
95,1977-01-04,E000018,James Oliver Eastland,MS,2,Democratic,Democrat,1904-11-28,72,37,72.1014
95,1977-01-04,G000465,Robert Paul Griffin,MI,2,Republican,Republican,1923-11-06,53,59,53.1616
95,1977-01-04,H000170,Clifford Peter Hansen,WY,2,Republican,Republican,1912-10-16,64,80,64.2192
95,1977-01-04,H000317,Floyd Kirk Haskell,CO,2,Democratic,Democrat,1916-02-07,60,332,60.9071
95,1977-01-04,H000346,William Dodd Hathaway,ME,2,Democratic,Democrat,1924-02-21,52,318,52.8689
95,1977-01-04,M000332,John Little McClellan,AR,2,Democratic,Democrat,1896-02-25,80,314,80.8579
95,1977-01-04,M000486,Thomas James McIntyre,NH,2,Democratic,Democrat,1915-02-20,61,319,61.8716
95,1977-01-04,M000671,Lee Warren Metcalf,MT,2,Democratic,Democrat,1911-01-28,65,342,65.9344
95,1977-01-04,P000166,James Blackwood Pearson,KS,2,Republican,Republican,1920-05-07,56,242,56.663
95,1977-01-04,S000189,William Lloyd Scott,VA,2,Republican,Republican,1915-07-01,61,187,61.5123
95,1977-01-04,S000701,John Jackson Sparkman,AL,2,Democratic,Democrat,1899-12-20,77,15,77.0411
95,1977-01-04,A000127,James Browning Allen,AL,3,Democratic,Democrat,1912-12-28,64,7,64.0192
95,1977-01-04,B000254,Birch Evans Bayh,IN,3,Democratic,Democrat,1928-01-22,48,348,48.9508
95,1977-01-04,B000351,Henry Louis Bellmon,OK,3,Republican,Republican,1921-09-03,55,123,55.337
95,1977-01-04,C000388,Frank Forrester Church,ID,3,Democratic,Democrat,1924-07-25,52,163,52.4466
95,1977-01-04,C000979,John Chester Culver,IA,3,Democratic,Democrat,1932-08-08,44,149,44.4082
95,1977-01-04,D000574,John Anthony Durkin,NH,3,Democratic,Democrat,1936-03-29,40,281,40.7699
95,1977-01-04,G000388,Maurice Robert Gravel,AK,3,Democratic,Democrat,1930-05-13,46,236,46.6466
95,1977-01-04,J000064,Jacob Koppel Javits,NY,3,Republican,Republican,1904-05-18,72,231,72.6329
95,1977-01-04,M000053,Warren Grant Magnuson,WA,3,Democratic,Democrat,1905-04-12,71,267,71.7315
95,1977-01-04,M000452,George Stanley McGovern,SD,3,Democratic,Democrat,1922-07-19,54,169,54.463
95,1977-01-04,M000956,Robert Burren Morgan,NC,3,Democratic,Democrat,1925-10-05,51,91,51.2493
95,1977-01-04,N000033,Gaylord Anton Nelson,WI,3,Democratic,Democrat,1916-06-04,60,214,60.5863
95,1977-01-04,R000191,Abraham Alexander Ribicoff,CT,3,Democratic,Democrat,1910-04-09,66,270,66.7397
95,1977-01-04,S000159,Richard Schultz Schweiker,PA,3,Republican,Republican,1926-06-01,50,217,50.5945
95,1977-01-04,S000890,Adlai Ewing Stevenson,IL,3,Democratic,Democrat,1930-10-10,46,86,46.2356
95,1977-01-04,S000962,Richard Bernard Stone,FL,3,Democratic,Democrat,1928-09-22,48,104,48.2849
95,1977-01-04,T000035,Herman Eugene Talmadge,GA,3,Democratic,Democrat,1913-08-09,63,148,63.4055
95,1977-01-04,Y000047,Milton Ruben Young,ND,3,Republican,Republican,1897-12-06,79,29,79.0795
95,1977-01-04,A000202,Wendell Richard Anderson,MN,2,Democratic,Democrat,1933-02-01,43,338,43.9235
95,1977-01-04,B001209,Harry Flood Byrd,VA,1,Other,Independent,1914-12-20,62,15,62.0411
95,1977-01-04,C000120,Howard Walter Cannon,NV,1,Democratic,Democrat,1912-01-26,64,344,64.9399
95,1977-01-04,H000384,Samuel Ichiye Hayakawa,CA,1,Republican,Republican,1906-07-18,70,170,70.4658
95,1977-01-04,H000953,Hubert Horatio Humphrey,MN,1,Democratic,Democrat,1911-05-27,65,222,65.6082
95,1977-01-04,M001121,Edmund Sixtus Muskie,ME,1,Democratic,Democrat,1914-03-28,62,282,62.7726
95,1977-01-04,S000132,Harrison Hagan Schmitt,NM,1,Republican,Republican,1935-07-03,41,185,41.5068
95,1977-01-04,W000502,Harrison Arlington Williams,NJ,1,Democratic,Democrat,1919-12-10,57,25,57.0685
95,1977-01-04,B000063,Howard Henry Baker,TN,2,Republican,Republican,1925-11-15,51,50,51.137
95,1977-01-04,H000905,Walter Darlington Huddleston,KY,2,Democratic,Democrat,1926-04-15,50,264,50.7233
95,1977-01-04,P000222,Charles Harting Percy,IL,2,Republican,Republican,1919-09-27,57,99,57.2712
95,1977-01-04,R000046,Jennings Randolph,WV,2,Democratic,Democrat,1902-03-08,74,302,74.8274
95,1977-01-04,T000322,John Goodwin Tower,TX,2,Republican,Republican,1925-09-29,51,97,51.2658
95,1977-01-04,E000004,Thomas Francis Eagleton,MO,3,Democratic,Democrat,1929-09-04,47,122,47.3342
95,1977-01-04,G000267,Barry Morris Goldwater,AZ,3,Republican,Republican,1909-01-01,68,3,68.0082
95,1977-01-04,H000287,Gary Warren Hart,CO,3,Democratic,Democrat,1936-11-28,40,37,40.1014
95,1977-01-04,L000148,Paul Dominque Laxalt,NV,3,Republican,Republican,1922-08-02,54,155,54.4247
95,1977-01-04,L000428,Russell Billiu Long,LA,3,Democratic,Democrat,1918-11-03,58,62,58.1699
95,1977-01-04,M000241,Charles McCurdy Mathias,MD,3,Republican,Republican,1922-07-24,54,164,54.4493
95,1977-01-04,C000356,Lawton Mainor Chiles,FL,1,Democratic,Democrat,1930-04-03,46,276,46.7562
95,1977-01-04,J000013,Henry Martin Jackson,WA,1,Democratic,Democrat,1912-05-31,64,218,64.5973
95,1977-01-04,M000635,John Melcher,MT,1,Democratic,Democrat,1924-09-06,52,120,52.3288
95,1977-01-04,P000553,William Proxmire,WI,1,Democratic,Democrat,1915-11-11,61,54,61.1479
95,1977-01-04,S000776,Robert Theodore Stafford,VT,1,Republican,Republican,1913-08-08,63,149,63.4082
95,1977-01-04,S000852,John Cornelius Stennis,MS,1,Democratic,Democrat,1901-08-03,75,154,75.4219
95,1977-01-04,W000253,Lowell Palmer Weicker,CT,1,Republican,Republican,1931-05-16,45,233,45.6384
95,1977-01-04,Z000013,Edward Zorinsky,NE,1,Democratic,Democrat,1928-11-11,48,54,48.1479
95,1977-01-04,M000346,James Albertus McClure,ID,2,Republican,Republican,1924-12-27,52,8,52.0219
95,1977-01-04,C000877,Alan Cranston,CA,3,Democratic,Democrat,1914-06-19,62,199,62.5452
95,1977-01-04,G000072,Edwin Jacob Garn,UT,3,Republican,Republican,1932-10-12,44,84,44.2301
95,1977-01-04,B000401,Lloyd Millard Bentsen,TX,1,Democratic,Democrat,1921-02-11,55,328,55.8962
95,1977-01-04,B001077,Quentin Northrup Burdick,ND,1,Democratic,Democrat,1908-06-19,68,199,68.5452
95,1977-01-04,D000030,John Claggett Danforth,MO,1,Republican,Republican,1936-09-05,40,121,40.3315
95,1977-01-04,D000185,Dennis Webster DeConcini,AZ,1,Democratic,Democrat,1937-05-08,39,241,39.6603
95,1977-01-04,H000456,Henry John Heinz,PA,1,Republican,Republican,1938-10-23,38,73,38.2
95,1977-01-04,M000250,Spark Masayuki Matsunaga,HI,1,Democratic,Democrat,1916-10-08,60,88,60.2411
95,1977-01-04,M000678,Howard Morton Metzenbaum,OH,1,Democratic,Democrat,1917-06-04,59,214,59.5863
95,1977-01-04,R000249,Donald Wayne Riegle,MI,1,Democratic,Democrat,1938-02-04,38,335,38.9153
95,1977-01-04,S000068,James Ralph Sasser,TN,1,Democratic,Democrat,1936-09-30,40,96,40.263
95,1977-01-04,W000092,Malcolm Wallop,WY,1,Republican,Republican,1933-02-27,43,312,43.8525
95,1977-01-04,H000343,Mark Odom Hatfield,OR,2,Republican,Republican,1922-07-12,54,176,54.4822
95,1977-01-04,J000189,John Bennett Johnston,LA,2,Democratic,Democrat,1932-06-10,44,208,44.5699
95,1977-01-04,N000171,Samuel Augustus Nunn,GA,2,Democratic,Democrat,1938-09-08,38,118,38.3233
95,1977-01-04,P000193,Claiborne de Borda Pell,RI,2,Democratic,Democrat,1918-11-22,58,43,58.1178
95,1977-01-04,B001057,Dale Bumpers,AR,3,Democratic,Democrat,1925-08-12,51,145,51.3973
95,1977-01-04,D000401,Robert Joseph Dole,KS,3,Republican,Republican,1923-07-22,53,166,53.4548
95,1977-01-04,F000268,Wendell Hampton Ford,KY,3,Democratic,Democrat,1924-09-08,52,118,52.3233
95,1977-01-04,G000236,John Herschel Glenn,OH,3,Democratic,Democrat,1921-07-18,55,170,55.4658
95,1977-01-04,P000009,Robert William Packwood,OR,3,Republican,Republican,1932-09-11,44,115,44.3151
95,1977-01-04,C000269,John Hubbard Chafee,RI,1,Republican,Republican,1922-10-22,54,74,54.2027
95,1977-01-04,M001054,Daniel Patrick Moynihan,NY,1,Democratic,Democrat,1927-03-16,49,294,49.8055
95,1977-01-04,R000460,William V. Roth,DE,1,Republican,Republican,1921-07-22,55,166,55.4548
95,1977-01-04,H000463,Jesse Helms,NC,2,Republican,Republican,1921-10-18,55,78,55.2137
95,1977-01-04,T000254,J. Strom Thurmond,SC,2,Republican,Republican,1902-12-05,74,30,74.0822
95,1977-01-04,H000725,Ernest F. Hollings,SC,3,Democratic,Democrat,1922-01-01,55,3,55.0082
95,1977-01-04,S000064,Paul S. Sarbanes,MD,1,Democratic,Democrat,1933-02-03,43,336,43.918
95,1977-01-04,D000407,Pete V. Domenici,NM,2,Republican,Republican,1932-05-07,44,242,44.663
95,1977-01-04,S000888,Ted F. Stevens,AK,2,Republican,Republican,1923-11-18,53,47,53.1288
95,1977-01-04,B001210,Robert C. Byrd,WV,1,Democratic,Democrat,1917-11-20,59,45,59.1233
95,1977-01-04,K000105,Edward M. Kennedy,MA,1,Democratic,Democrat,1932-02-22,44,317,44.8661
95,1977-01-04,B000444,Joseph R. Biden,DE,2,Democratic,Democrat,1942-11-20,34,45,34.1233
95,1977-01-04,I000025,Daniel K. Inouye,HI,3,Democratic,Democrat,1924-09-07,52,119,52.326
95,1977-01-04,L000504,Richard G. Lugar,IN,1,Republican,Republican,1932-04-04,44,275,44.7534
95,1977-01-04,H000338,Orrin G. Hatch,UT,1,Republican,Republican,1934-03-22,42,288,42.789
95,1977-01-04,L000174,Patrick J. Leahy,VT,3,Democratic,Democrat,1940-03-31,36,279,36.7644
96,1979-01-15,B000254,Birch Evans Bayh,IN,3,Democratic,Democrat,1928-01-22,50,358,50.9808
96,1979-01-15,B000351,Henry Louis Bellmon,OK,3,Republican,Republican,1921-09-03,57,134,57.3671
96,1979-01-15,C000388,Frank Forrester Church,ID,3,Democratic,Democrat,1924-07-25,54,174,54.4767
96,1979-01-15,C000979,John Chester Culver,IA,3,Democratic,Democrat,1932-08-08,46,160,46.4384
96,1979-01-15,D000574,John Anthony Durkin,NH,3,Democratic,Democrat,1936-03-29,42,292,42.8
96,1979-01-15,G000388,Maurice Robert Gravel,AK,3,Democratic,Democrat,1930-05-13,48,247,48.6767
96,1979-01-15,J000064,Jacob Koppel Javits,NY,3,Republican,Republican,1904-05-18,74,242,74.663
96,1979-01-15,M000053,Warren Grant Magnuson,WA,3,Democratic,Democrat,1905-04-12,73,278,73.7616
96,1979-01-15,M000452,George Stanley McGovern,SD,3,Democratic,Democrat,1922-07-19,56,180,56.4932
96,1979-01-15,M000956,Robert Burren Morgan,NC,3,Democratic,Democrat,1925-10-05,53,102,53.2795
96,1979-01-15,N000033,Gaylord Anton Nelson,WI,3,Democratic,Democrat,1916-06-04,62,225,62.6164
96,1979-01-15,R000191,Abraham Alexander Ribicoff,CT,3,Democratic,Democrat,1910-04-09,68,281,68.7699
96,1979-01-15,S000159,Richard Schultz Schweiker,PA,3,Republican,Republican,1926-06-01,52,228,52.6247
96,1979-01-15,S000890,Adlai Ewing Stevenson,IL,3,Democratic,Democrat,1930-10-10,48,97,48.2658
96,1979-01-15,S000962,Richard Bernard Stone,FL,3,Democratic,Democrat,1928-09-22,50,115,50.3151
96,1979-01-15,T000035,Herman Eugene Talmadge,GA,3,Democratic,Democrat,1913-08-09,65,159,65.4356
96,1979-01-15,Y000047,Milton Ruben Young,ND,3,Republican,Republican,1897-12-06,81,40,81.1096
96,1979-01-15,B001209,Harry Flood Byrd,VA,1,Other,Independent,1914-12-20,64,26,64.0712
96,1979-01-15,C000120,Howard Walter Cannon,NV,1,Democratic,Democrat,1912-01-26,66,354,66.9699
96,1979-01-15,H000384,Samuel Ichiye Hayakawa,CA,1,Republican,Republican,1906-07-18,72,181,72.4959
96,1979-01-15,M001121,Edmund Sixtus Muskie,ME,1,Democratic,Democrat,1914-03-28,64,293,64.8027
96,1979-01-15,S000132,Harrison Hagan Schmitt,NM,1,Republican,Republican,1935-07-03,43,196,43.537
96,1979-01-15,W000502,Harrison Arlington Williams,NJ,1,Democratic,Democrat,1919-12-10,59,36,59.0986
96,1979-01-15,S000907,Donald Wilbur Stewart,AL,3,Democratic,Democrat,1940-02-08,38,341,38.9342
96,1979-01-15,B000063,Howard Henry Baker,TN,2,Republican,Republican,1925-11-15,53,61,53.1671
96,1979-01-15,H000905,Walter Darlington Huddleston,KY,2,Democratic,Democrat,1926-04-15,52,275,52.7534
96,1979-01-15,J000101,Roger William Jepsen,IA,2,Republican,Republican,1928-12-23,50,23,50.063
96,1979-01-15,P000222,Charles Harting Percy,IL,2,Republican,Republican,1919-09-27,59,110,59.3014
96,1979-01-15,R000046,Jennings Randolph,WV,2,Democratic,Democrat,1902-03-08,76,313,76.8575
96,1979-01-15,T000322,John Goodwin Tower,TX,2,Republican,Republican,1925-09-29,53,108,53.2959
96,1979-01-15,T000393,Paul Efthemios Tsongas,MA,2,Democratic,Democrat,1941-02-14,37,335,37.9178
96,1979-01-15,E000004,Thomas Francis Eagleton,MO,3,Democratic,Democrat,1929-09-04,49,133,49.3644
96,1979-01-15,G000267,Barry Morris Goldwater,AZ,3,Republican,Republican,1909-01-01,70,14,70.0384
96,1979-01-15,H000287,Gary Warren Hart,CO,3,Democratic,Democrat,1936-11-28,42,48,42.1315
96,1979-01-15,L000148,Paul Dominque Laxalt,NV,3,Republican,Republican,1922-08-02,56,166,56.4548
96,1979-01-15,L000428,Russell Billiu Long,LA,3,Democratic,Democrat,1918-11-03,60,73,60.2
96,1979-01-15,M000241,Charles McCurdy Mathias,MD,3,Republican,Republican,1922-07-24,56,175,56.4795
96,1979-01-15,C000356,Lawton Mainor Chiles,FL,1,Democratic,Democrat,1930-04-03,48,287,48.7863
96,1979-01-15,J000013,Henry Martin Jackson,WA,1,Democratic,Democrat,1912-05-31,66,229,66.6274
96,1979-01-15,M000635,John Melcher,MT,1,Democratic,Democrat,1924-09-06,54,131,54.3589
